symbol,exchange,err
ZM,NYSE,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
ZM,AMEX,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
ZM,BATS,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
ZM,NYSEARCA,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
ZM,NYSEMKT,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
ZION,NASDAQ,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
ZION,NYSE,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
ZION,AMEX,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
ZION,BATS,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
ZION,NYSEARCA,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
ZION,NYSEMKT,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
ADI,NASDAQ,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
ADI,NYSE,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
ADI,AMEX,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
ADI,BATS,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
ADI,NYSEARCA,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
ADI,NYSEMKT,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
APA,NASDAQ,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
APA,NYSE,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
APA,AMEX,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
APA,BATS,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
APA,NYSEARCA,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
APA,NYSEMKT,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
ADSK,NASDAQ,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
ADSK,NYSE,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
ADSK,AMEX,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
ADSK,BATS,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
ADSK,NYSEARCA,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
ADSK,NYSEMKT,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
APP,NASDAQ,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
APP,NYSE,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
APP,AMEX,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
APP,BATS,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
APP,NYSEARCA,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
APP,NYSEMKT,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
ANET,NASDAQ,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
ANET,NYSE,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
ANET,AMEX,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
ANET,BATS,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
ANET,NYSEARCA,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
ANET,NYSEMKT,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
WTFC,NASDAQ,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
WTFC,NYSE,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
WTFC,AMEX,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
WTFC,BATS,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
WTFC,NYSEARCA,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
WTFC,NYSEMKT,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
WU,NASDAQ,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
WU,NYSE,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
WU,AMEX,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
WU,BATS,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
WU,NYSEARCA,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
WU,NYSEMKT,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
WDC,NASDAQ,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
WDC,NYSE,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
WDC,AMEX,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
WDC,BATS,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
WDC,NYSEARCA,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
WDC,NYSEMKT,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
CPB,NASDAQ,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
CPB,NYSE,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
CPB,AMEX,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
CPB,BATS,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
CPB,NYSEARCA,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
CPB,NYSEMKT,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
DDS,NASDAQ,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
DDS,NYSE,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
DDS,AMEX,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
DDS,BATS,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
DDS,NYSEARCA,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
DDS,NYSEMKT,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
VLO,NASDAQ,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
VLO,NYSE,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
VLO,AMEX,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
VLO,BATS,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
VLO,NYSEARCA,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
VLO,NYSEMKT,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
ULTA,NASDAQ,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
ULTA,NYSE,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
ULTA,AMEX,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
ULTA,BATS,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
ULTA,NYSEARCA,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
ULTA,NYSEMKT,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
DAL,NASDAQ,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
DAL,NYSE,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
DAL,AMEX,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
DAL,BATS,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
DAL,NYSEARCA,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
DAL,NYSEMKT,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
DPZ,NASDAQ,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
DPZ,NYSE,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
DPZ,AMEX,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
DPZ,BATS,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
DPZ,NYSEARCA,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
DPZ,NYSEMKT,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
DCI,NASDAQ,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
DCI,NYSE,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
DCI,AMEX,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
DCI,BATS,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
DCI,NYSEARCA,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
DCI,NYSEMKT,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
UAL,NASDAQ,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
UAL,NYSE,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
UAL,AMEX,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
UAL,BATS,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
UAL,NYSEARCA,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
UAL,NYSEMKT,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
DOCS,NASDAQ,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
DOCS,NYSE,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
DOCS,AMEX,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
DOCS,BATS,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
DOCS,NYSEARCA,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
