date,ticker,score,bucket,themes,price,mcap_usd
2026-04-09,POWI,82.0,70+,equipement_electrique|semiconducteurs,54.41,
2026-04-09,NVEC,81.0,70+,semiconducteurs,75.22,
2026-04-09,DRS,80.8,70+,defense,47.0,
2026-04-09,PWR,80.1,70+,equipement_electrique,581.97,
2026-04-09,CAMT,79.1,70+,semiconducteurs,176.51,
2026-04-09,GEV,78.9,70+,equipement_electrique|production_energie,967.53,
2026-04-09,PDFS,78.8,70+,semiconducteurs,37.91,
2026-04-09,ENS,78.5,70+,equipement_electrique,189.33,
2026-04-09,AMAT,78.3,70+,semiconducteurs,397.32,
2026-04-09,MKSI,78.2,70+,laser_photonique,263.05,
2026-04-09,ETN,78.0,70+,equipement_electrique,399.34,
2026-04-09,HUBB,77.7,70+,equipement_electrique,533.07,
2026-04-09,MXL,77.6,70+,semiconducteurs,19.84,
2026-04-09,ADI,76.4,70+,semiconducteurs,350.4,
2026-04-09,GHM,76.1,70+,gestion_thermique,91.78,
2026-04-09,NVMI,75.4,70+,semiconducteurs,494.08,
2026-04-09,LSCC,75.2,70+,ia|semiconducteurs,106.29,
2026-04-09,NVT,75.2,70+,equipement_electrique|gestion_thermique,128.44,
2026-04-09,PLAB,75.2,70+,semiconducteurs,44.48,
2026-04-09,FIX,74.8,70+,gestion_thermique,1573.83,
2026-04-09,KLIC,74.7,70+,semiconducteurs,76.66,
2026-04-09,COHU,74.3,70+,semiconducteurs,35.4,
2026-04-09,CRUS,74.3,70+,semiconducteurs,159.71,
2026-04-09,CW,74.0,70+,defense,722.27,
2026-04-09,DCO,73.9,70+,defense,140.59,
2026-04-09,MTSI,73.7,70+,laser_photonique|semiconducteurs,247.71,
2026-04-09,GFS,73.2,70+,semiconducteurs,48.63,
2026-04-09,KLAC,72.9,70+,semiconducteurs,172.51,
2026-04-09,TT,72.2,70+,gestion_thermique,459.07,
2026-04-09,ALNT,72.1,70+,gestion_thermique,68.78,
2026-04-09,AEIS,71.9,70+,equipement_electrique,374.86,
2026-04-09,ESE,71.9,70+,equipement_electrique,309.73,
2026-04-09,TXN,71.0,70+,semiconducteurs,213.89,
2026-04-09,OSIS,70.7,70+,defense,294.48,
2026-04-09,RTX,70.1,70+,defense,202.35,
2026-04-09,TSM,69.9,60-70,semiconducteurs,364.64,
2026-04-09,AZZ,69.8,60-70,equipement_electrique,135.79,
2026-04-09,QUIK,69.8,60-70,ia,10.8,
2026-04-09,BWXT,69.2,60-70,defense|gestion_thermique|production_energie,229.98,
2026-04-09,MYRG,69.1,60-70,equipement_electrique,315.03,
2026-04-09,FN,68.9,60-70,laser_photonique,618.26,
2026-04-09,ONTO,68.8,60-70,semiconducteurs,246.96,
2026-04-09,VRT,68.5,60-70,equipement_electrique|gestion_thermique|ia,287.58,
2026-04-09,STM,68.5,60-70,semiconducteurs,39.1,
2026-04-09,LHX,68.2,60-70,defense,356.53,
2026-04-09,ON,68.1,60-70,semiconducteurs,68.49,
2026-04-09,LRCX,67.8,60-70,semiconducteurs,258.58,
2026-04-09,ACLS,67.6,60-70,semiconducteurs,108.24,
2026-04-09,MOD,67.1,60-70,gestion_thermique,241.52,
2026-04-09,POWW,66.7,60-70,defense,2.06,
2026-04-09,VECO,66.5,60-70,semiconducteurs,38.96,
2026-04-09,TER,65.9,60-70,robotique,364.07,
2026-04-09,AVGO,65.6,60-70,ia|semiconducteurs,354.35,
2026-04-09,PLPC,65.5,60-70,equipement_electrique,318.6,
2026-04-09,LPTH,65.4,60-70,laser_photonique,12.16,
2026-04-09,AOSL,65.2,60-70,equipement_electrique|gestion_thermique|semiconducteurs,25.27,
2026-04-09,CGNX,64.6,60-70,robotique,53.84,
2026-04-09,ASML,64.3,60-70,semiconducteurs,1445.48,
2026-04-09,QTUM,64.1,60-70,quantique,115.95,
2026-04-09,ICHR,63.8,60-70,semiconducteurs,55.21,
2026-04-09,AMKR,63.6,60-70,semiconducteurs,55.08,
2026-04-09,STRL,63.4,60-70,gestion_thermique,435.65,
2026-04-09,MPWR,62.6,60-70,semiconducteurs,1332.18,
2026-04-09,GSAT,62.5,60-70,espace,73.13,
2026-04-09,HDRN,62.3,60-70,new_tech,10.66,
2026-04-09,DIOD,62.1,60-70,semiconducteurs,82.29,
2026-04-09,UCTT,62.1,60-70,semiconducteurs,72.78,
2026-04-09,CTS,62.0,60-70,gestion_thermique,53.36,
2026-04-09,MASS,62.0,60-70,robotique,6.96,
2026-04-09,AMD,61.5,60-70,ia|semiconducteurs,236.64,
2026-04-09,BLDP,61.3,60-70,production_energie,2.64,
2026-04-09,SKYT,61.3,60-70,semiconducteurs,28.43,
2026-04-09,GNRC,61.1,60-70,equipement_electrique,207.34,
2026-04-09,IPGP,60.9,60-70,laser_photonique,124.38,
2026-04-09,AMSC,60.4,60-70,equipement_electrique,36.15,
2026-04-09,PLUG,59.8,50-60,new_tech|production_energie,2.74,
2026-04-09,IMOS,58.9,50-60,semiconducteurs,38.67,
2026-04-09,VRSN,58.8,50-60,ia,269.16,
2026-04-09,ATRO,58.1,50-60,defense,58.89,
2026-04-09,COHR,58.1,50-60,laser_photonique,284.17,
2026-04-09,LMT,57.9,50-60,defense,619.81,
2026-04-09,HII,57.2,50-60,defense,401.64,
2026-04-09,ROK,56.7,50-60,robotique,393.69,
2026-04-09,VSAT,55.7,50-60,espace,55.39,
2026-04-09,BE,55.5,50-60,equipement_electrique|production_energie,160.13,
2026-04-09,ECHO,55.3,50-60,espace,120.09,
2026-04-09,CARR,54.9,50-60,gestion_thermique,61.24,
2026-04-09,VVX,54.4,50-60,defense|laser_photonique,66.59,
2026-04-09,CCJ,54.4,50-60,production_energie,115.54,
2026-04-09,MCHP,54.2,50-60,semiconducteurs,70.86,
2026-04-09,NVDA,54.0,50-60,ia|robotique|semiconducteurs,183.7,
2026-04-09,EMR,53.8,50-60,equipement_electrique,144.09,
2026-04-09,FORM,53.3,50-60,semiconducteurs,121.07,
2026-04-09,SMTC,53.0,50-60,semiconducteurs,88.66,
2026-04-09,ATKR,52.8,50-60,equipement_electrique,67.55,
2026-04-09,ISOU,52.7,50-60,production_energie,10.82,
2026-04-09,NOC,52.7,50-60,defense,687.54,
2026-04-09,KRKNF,52.6,50-60,defense,6.1,
2026-04-09,NRG,52.4,50-60,production_energie,161.29,
2026-04-09,ALGM,52.1,50-60,semiconducteurs,37.02,
2026-04-09,TSAT,51.9,50-60,espace,44.67,
2026-04-09,GOOGL,50.5,50-60,ia,318.3,
2026-04-09,MU,50.4,50-60,semiconducteurs,421.51,
2026-04-16,CAMT,83.9,70+,semiconducteurs,180.63,
2026-04-16,POWI,80.5,70+,equipement_electrique|semiconducteurs,55.91,
2026-04-16,PLAB,79.7,70+,semiconducteurs,45.84,
2026-04-16,SKYT,79.0,70+,semiconducteurs,32.53,
2026-04-16,ISOU,78.8,70+,production_energie,12.2,
2026-04-16,MKSI,78.6,70+,laser_photonique,269.69,
2026-04-16,NVMI,78.5,70+,semiconducteurs,514.22,
2026-04-16,LSCC,78.2,70+,ia|semiconducteurs,111.88,
2026-04-16,TER,77.8,70+,robotique,365.78,
2026-04-16,CCJ,77.2,70+,production_energie,120.27,
2026-04-16,MTSI,76.3,70+,laser_photonique|semiconducteurs,261.42,
2026-04-16,NVDA,76.0,70+,ia|robotique|semiconducteurs,198.12,
2026-04-16,NVEC,76.0,70+,semiconducteurs,78.87,
2026-04-16,QTUM,75.6,70+,quantique,124.96,
2026-04-16,GFS,75.0,70+,semiconducteurs,50.32,
2026-04-16,PWR,75.0,70+,equipement_electrique,587.33,
2026-04-16,KLIC,74.5,70+,semiconducteurs,79.52,
2026-04-16,ENS,73.7,70+,equipement_electrique,193.66,
2026-04-16,ECHO,73.4,70+,espace,132.5,
2026-04-16,GEV,72.4,70+,equipement_electrique|production_energie,977.82,
2026-04-16,CRUS,72.4,70+,semiconducteurs,164.84,
2026-04-16,ETN,71.6,70+,equipement_electrique,391.65,
2026-04-16,MYRG,71.6,70+,equipement_electrique,315.26,
2026-04-16,OSIS,71.2,70+,defense,301.08,
2026-04-16,NXE,70.7,70+,production_energie,12.65,
2026-04-16,SLAB,70.6,70+,semiconducteurs,212.28,
2026-04-16,GOOGL,69.6,60-70,ia,335.82,
2026-04-16,ADI,69.5,60-70,semiconducteurs,352.83,
2026-04-16,GSAT,69.1,60-70,espace,80.03,
2026-04-16,POWW,69.0,60-70,defense,2.08,
2026-04-16,TXN,69.0,60-70,semiconducteurs,221.97,
2026-04-16,KLAC,68.7,60-70,semiconducteurs,173.26,
2026-04-16,CW,68.6,60-70,defense,719.74,
2026-04-16,ARM,67.7,60-70,semiconducteurs,162.33,
2026-04-16,NVT,67.6,60-70,equipement_electrique|gestion_thermique,129.51,
2026-04-16,AMAT,67.4,60-70,semiconducteurs,389.42,
2026-04-16,TT,67.4,60-70,gestion_thermique,459.23,
2026-04-16,DCO,67.1,60-70,defense,136.61,
2026-04-16,DNN,67.0,60-70,production_energie,3.92,
2026-04-16,FIX,66.9,60-70,gestion_thermique,1605.34,
2026-04-16,AEIS,66.7,60-70,equipement_electrique,372.12,
2026-04-16,STRL,66.7,60-70,gestion_thermique,441.1,
2026-04-16,LRCX,66.4,60-70,semiconducteurs,260.78,
2026-04-16,AVGO,66.2,60-70,ia|semiconducteurs,397.84,
2026-04-16,HUBB,66.1,60-70,equipement_electrique,520.15,
2026-04-16,VRSN,66.0,60-70,ia,273.12,
2026-04-16,MPWR,65.7,60-70,semiconducteurs,1400.67,
2026-04-16,VVX,65.5,60-70,defense|laser_photonique,68.45,
2026-04-16,CGNX,65.5,60-70,robotique,54.9,
2026-04-16,COHU,65.3,60-70,semiconducteurs,39.37,
2026-04-16,BWXT,65.1,60-70,defense|gestion_thermique|production_energie,230.49,
2026-04-16,STM,65.1,60-70,semiconducteurs,41.52,
2026-04-16,GHM,64.8,60-70,gestion_thermique,90.97,
2026-04-16,ALNT,64.6,60-70,gestion_thermique,70.35,
2026-04-16,MASS,64.3,60-70,robotique,7.42,
2026-04-16,MU,64.3,60-70,semiconducteurs,457.23,
2026-04-16,MCHP,63.7,60-70,semiconducteurs,76.49,
2026-04-16,GNRC,63.5,60-70,equipement_electrique,207.41,
2026-04-16,ESE,62.6,60-70,equipement_electrique,299.75,
2026-04-16,DRS,62.5,60-70,defense,44.85,
2026-04-16,AZZ,62.4,60-70,equipement_electrique,133.56,
2026-04-16,POWL,62.3,60-70,equipement_electrique,232.73,
2026-04-16,AMPX,61.4,60-70,new_tech,19.13,
2026-04-16,LHX,61.4,60-70,defense,351.98,
2026-04-16,SYM,60.9,60-70,robotique,60.56,
2026-04-16,TSM,60.5,60-70,semiconducteurs,362.5,
2026-04-16,CTS,60.3,60-70,gestion_thermique,54.56,
2026-04-16,RDW,60.2,60-70,defense|espace|new_tech,11.22,
2026-04-16,LASR,60.2,60-70,laser_photonique|semiconducteurs,69.48,
2026-04-16,PDFS,60.2,60-70,semiconducteurs,41.82,
2026-04-16,VICR,60.1,60-70,equipement_electrique,203.1,
2026-04-16,UCTT,59.9,50-60,semiconducteurs,76.44,
2026-04-16,META,59.8,50-60,ia,676.24,
2026-04-16,KRKNF,59.6,50-60,defense,6.48,
2026-04-16,ATRO,59.4,50-60,defense,59.74,
2026-04-16,URG,59.0,50-60,production_energie,1.65,
2026-04-16,PLPC,58.8,50-60,equipement_electrique,298.36,
2026-04-16,MOD,58.7,50-60,gestion_thermique,235.25,
2026-04-16,RMBS,58.5,50-60,semiconducteurs,120.03,
2026-04-16,ACLS,57.6,50-60,semiconducteurs,118.76,
2026-04-16,AMSC,57.1,50-60,equipement_electrique,37.97,
2026-04-16,FN,56.9,50-60,laser_photonique,672.64,
2026-04-16,NRG,56.9,50-60,production_energie,167.99,
2026-04-16,ALGM,56.3,50-60,semiconducteurs,38.22,
2026-04-16,BLDP,55.8,50-60,production_energie,2.9,
2026-04-16,VOYG,55.7,50-60,defense|espace,32.54,
2026-04-16,FCEL,55.5,50-60,new_tech|production_energie,7.35,
2026-04-16,SMTC,55.4,50-60,semiconducteurs,102.44,
2026-04-16,IPGP,55.3,50-60,laser_photonique,120.71,
2026-04-16,VSAT,55.1,50-60,espace,61.23,
2026-04-16,NNDM,55.0,50-60,new_tech|robotique,1.8,
2026-04-16,VECO,54.0,50-60,semiconducteurs,42.89,
2026-04-16,PLUG,53.9,50-60,new_tech|production_energie,2.86,
2026-04-16,VIAV,53.9,50-60,laser_photonique,41.16,
2026-04-16,RKLB,53.8,50-60,espace|new_tech,82.93,
2026-04-16,UUUU,53.7,50-60,production_energie,20.93,
2026-04-16,ON,53.5,50-60,semiconducteurs,79.93,
2026-04-16,UEC,53.3,50-60,production_energie,15.16,
2026-04-16,RTX,53.2,50-60,defense,195.04,
2026-04-16,HDRN,53.0,50-60,new_tech,10.69,
2026-04-16,NOC,53.0,50-60,defense,669.82,
2026-04-16,ROK,53.0,50-60,robotique,401.57,
2026-04-16,AMD,52.4,50-60,ia|semiconducteurs,278.26,
2026-04-16,OUST,52.0,50-60,laser_photonique|robotique,24.17,
2026-04-16,TLN,51.9,50-60,production_energie,362.4,
2026-04-16,SITM,51.6,50-60,semiconducteurs,470.56,
2026-04-16,ONDS,51.5,50-60,defense|equipement_electrique|espace|laser_photonique|robotique,10.2,
2026-04-16,AMKR,51.4,50-60,semiconducteurs,62.83,
2026-04-16,MXL,51.4,50-60,semiconducteurs,23.35,
2026-04-16,SIF,51.4,50-60,defense,15.46,
2026-04-16,UROY,51.3,50-60,production_energie,3.76,
2026-04-16,VRT,51.0,50-60,equipement_electrique|gestion_thermique|ia,294.07,
2026-04-16,CEVA,51.0,50-60,semiconducteurs,22.35,
2026-04-16,LMT,50.7,50-60,defense,603.54,
2026-04-16,AEVA,50.6,50-60,ia|laser_photonique,14.76,
2026-04-16,ICHR,50.0,50-60,semiconducteurs,63.68,
2026-04-23,LASR,82.7,70+,laser_photonique|semiconducteurs,74.2,
2026-04-23,NVT,82.5,70+,equipement_electrique|gestion_thermique,142.55,
2026-04-23,PWR,81.7,70+,equipement_electrique,633.34,
2026-04-23,STRL,81.7,70+,gestion_thermique,495.67,
2026-04-23,VRT,79.9,70+,equipement_electrique|gestion_thermique|ia,321.68,
2026-04-23,AMAT,78.9,70+,semiconducteurs,403.41,
2026-04-23,ETN,78.7,70+,equipement_electrique,423.33,
2026-04-23,KLAC,77.8,70+,semiconducteurs,181.31,
2026-04-23,AEIS,77.5,70+,equipement_electrique,382.35,
2026-04-23,MKSI,77.5,70+,laser_photonique,280.35,
2026-04-23,ENS,77.3,70+,equipement_electrique,207.56,
2026-04-23,HUBB,77.1,70+,equipement_electrique,556.18,
2026-04-23,MTSI,77.0,70+,laser_photonique|semiconducteurs,284.4,
2026-04-23,GSAT,76.8,70+,espace,81.29,
2026-04-23,CAMT,76.1,70+,semiconducteurs,195.89,
2026-04-23,SKYT,75.6,70+,semiconducteurs,33.42,
2026-04-23,TSM,75.5,70+,semiconducteurs,381.77,
2026-04-23,TT,75.0,70+,gestion_thermique,484.43,
2026-04-23,LSCC,74.9,70+,ia|semiconducteurs,118.01,
2026-04-23,GOOGL,74.7,70+,ia,338.69,
2026-04-23,NVMI,74.5,70+,semiconducteurs,522.91,
2026-04-23,FIX,74.4,70+,gestion_thermique,1773.22,
2026-04-23,NVDA,74.3,70+,ia|robotique|semiconducteurs,199.41,
2026-04-23,ESE,73.8,70+,equipement_electrique,318.75,
2026-04-23,AZZ,73.5,70+,equipement_electrique,146.59,
2026-04-23,MOD,72.7,70+,gestion_thermique,250.57,
2026-04-23,KLIC,72.3,70+,semiconducteurs,84.51,
2026-04-23,CW,72.1,70+,defense,725.25,
2026-04-23,NXE,72.1,70+,production_energie,12.71,
2026-04-23,GHM,71.7,70+,gestion_thermique,97.6,
2026-04-23,VRSN,71.7,70+,ia,276.22,
2026-04-23,CRUS,71.4,70+,semiconducteurs,172.81,
2026-04-23,MYRG,71.4,70+,equipement_electrique,338.05,
2026-04-23,UCTT,71.4,70+,semiconducteurs,78.24,
2026-04-23,DCO,71.3,70+,defense,143.16,
2026-04-23,ISOU,71.3,70+,production_energie,12.2,
2026-04-23,QTUM,70.8,70+,quantique,129.54,
2026-04-23,TER,70.7,70+,robotique,400.84,
2026-04-23,CCJ,70.4,70+,production_energie,123.85,
2026-04-23,ROK,69.2,60-70,robotique,407.65,
2026-04-23,ATKR,68.3,60-70,equipement_electrique,71.75,
2026-04-23,SLAB,68.3,60-70,semiconducteurs,214.52,
2026-04-23,QRVO,68.0,60-70,semiconducteurs,84.65,
2026-04-23,ALNT,67.9,60-70,gestion_thermique,73.35,
2026-04-23,LRCX,67.7,60-70,semiconducteurs,258.38,
2026-04-23,URG,67.7,60-70,production_energie,1.73,
2026-04-23,GNRC,67.4,60-70,equipement_electrique,218.38,
2026-04-23,CTS,66.8,60-70,gestion_thermique,55.5,
2026-04-23,VSAT,66.7,60-70,espace,62.58,
2026-04-23,PLAB,66.2,60-70,semiconducteurs,50.48,
2026-04-23,MU,65.7,60-70,semiconducteurs,481.72,
2026-04-23,CGNX,65.3,60-70,robotique,54.03,
2026-04-23,SYM,64.8,60-70,robotique,62.51,
2026-04-23,AVGO,64.4,60-70,ia|semiconducteurs,419.28,
2026-04-23,PLPC,64.2,60-70,equipement_electrique,328.63,
2026-04-23,FN,64.0,60-70,laser_photonique,689.46,
2026-04-23,LMB,64.0,60-70,gestion_thermique,99.77,
2026-04-23,BWXT,63.8,60-70,defense|gestion_thermique|production_energie,225.21,
2026-04-23,IPGP,62.5,60-70,laser_photonique,123.56,
2026-04-23,PDFS,62.2,60-70,semiconducteurs,43.86,
2026-04-23,DNN,61.8,60-70,production_energie,3.92,
2026-04-23,ONDS,61.5,60-70,defense|equipement_electrique|espace|laser_photonique|robotique,10.54,
2026-04-23,UUUU,60.6,60-70,production_energie,21.91,
2026-04-23,ATRO,60.3,60-70,defense,58.12,
2026-04-23,SWKS,58.1,50-60,semiconducteurs,61.02,
2026-04-23,NVEC,57.7,50-60,semiconducteurs,77.44,
2026-04-23,ALGM,57.2,50-60,semiconducteurs,43.61,
2026-04-23,AEVA,56.9,50-60,ia|laser_photonique,15.49,
2026-04-23,POWL,56.6,50-60,equipement_electrique,252.09,
2026-04-23,COHR,56.1,50-60,laser_photonique,337.68,
2026-04-23,ECHO,55.4,50-60,espace,121.52,
2026-04-23,SPXC,55.3,50-60,equipement_electrique|gestion_thermique,223.96,
2026-04-23,VIAV,55.1,50-60,laser_photonique,46.15,
2026-04-23,CEVA,54.9,50-60,semiconducteurs,24.64,
2026-04-23,SMTC,54.4,50-60,semiconducteurs,105.34,
2026-04-23,LPTH,54.2,50-60,laser_photonique,14.62,
2026-04-23,MASS,54.2,50-60,robotique,6.76,
2026-04-23,ONTO,53.9,50-60,semiconducteurs,292.31,
2026-04-23,EMR,53.7,50-60,equipement_electrique,141.87,
2026-04-23,OSIS,53.5,50-60,defense,286.35,
2026-04-23,RKLB,52.9,50-60,espace|new_tech,84.6,
2026-04-23,ICHR,52.6,50-60,semiconducteurs,68.41,
2026-04-23,ADI,52.4,50-60,semiconducteurs,402.78,
2026-04-23,PLUG,52.2,50-60,new_tech|production_energie,3.18,
2026-04-23,LITE,51.9,50-60,laser_photonique,846.89,
2026-04-23,POWW,51.9,50-60,defense,1.97,
2026-04-23,AAON,51.0,50-60,gestion_thermique,98.64,
2026-04-23,META,50.9,50-60,ia,658.54,
2026-04-23,QUIK,50.9,50-60,ia,11.88,
2026-04-23,UEC,50.9,50-60,production_energie,14.95,
2026-04-23,INTC,50.7,50-60,semiconducteurs,66.78,
2026-04-23,KRKNF,50.1,50-60,defense,6.0,
2026-04-30,VRT,81.4,70+,equipement_electrique|gestion_thermique|ia,328.42,
2026-04-30,GSAT,80.0,70+,espace,82.3,
2026-04-30,ENS,79.2,70+,equipement_electrique,213.01,
2026-04-30,STRL,79.1,70+,gestion_thermique,515.62,
2026-04-30,AEIS,79.0,70+,equipement_electrique,383.79,
2026-04-30,MKSI,78.9,70+,laser_photonique,283.54,
2026-04-30,NVT,78.3,70+,equipement_electrique|gestion_thermique,142.9,
2026-04-30,ESE,78.2,70+,equipement_electrique,323.87,
2026-04-30,ETN,77.7,70+,equipement_electrique,431.82,
2026-04-30,MOD,77.7,70+,gestion_thermique,254.63,
2026-04-30,MTSI,76.0,70+,laser_photonique|semiconducteurs,281.61,
2026-04-30,CGNX,75.5,70+,robotique,55.44,
2026-04-30,DCO,75.3,70+,defense,141.93,
2026-04-30,ALNT,75.2,70+,gestion_thermique,76.13,
2026-04-30,CW,75.0,70+,defense,719.95,
2026-04-30,AMAT,73.7,70+,semiconducteurs,394.0,
2026-04-30,ADI,73.6,70+,semiconducteurs,401.16,
2026-04-30,AVGO,73.2,70+,ia|semiconducteurs,416.77,
2026-04-30,CTS,72.9,70+,gestion_thermique,57.07,
2026-04-30,QTUM,72.9,70+,quantique,133.81,
2026-04-30,TT,72.9,70+,gestion_thermique,491.42,
2026-04-30,FIX,72.3,70+,gestion_thermique,1839.53,
2026-04-30,LSCC,71.5,70+,ia|semiconducteurs,122.28,
2026-04-30,KLIC,71.3,70+,semiconducteurs,85.35,
2026-04-30,NVEC,70.4,70+,semiconducteurs,81.87,
2026-04-30,ROK,70.4,70+,robotique,407.65,
2026-04-30,URG,70.1,70+,production_energie,1.79,
2026-04-30,VSAT,69.0,60-70,espace,65.91,
2026-04-30,NXE,68.6,60-70,production_energie,12.57,
2026-04-30,AZZ,68.5,60-70,equipement_electrique,143.04,
2026-04-30,ISOU,68.5,60-70,production_energie,11.98,
2026-04-30,TSM,68.3,60-70,semiconducteurs,395.13,
2026-04-30,GHM,68.0,60-70,gestion_thermique,95.2,
2026-04-30,ATKR,67.1,60-70,equipement_electrique,77.8,
2026-04-30,CAMT,67.1,60-70,semiconducteurs,191.92,
2026-04-30,CCJ,67.0,60-70,production_energie,123.04,
2026-04-30,LMB,66.1,60-70,gestion_thermique,99.77,
2026-04-30,NVMI,66.0,60-70,semiconducteurs,500.43,
2026-04-30,PLAB,65.9,60-70,semiconducteurs,49.48,
2026-04-30,LASR,65.5,60-70,laser_photonique|semiconducteurs,69.85,
2026-04-30,LRCX,65.4,60-70,semiconducteurs,257.68,
2026-04-30,CRUS,64.6,60-70,semiconducteurs,163.08,
2026-04-30,LITE,64.5,60-70,laser_photonique,902.32,
2026-04-30,SKYT,63.9,60-70,semiconducteurs,31.9,
2026-04-30,CARR,63.3,60-70,gestion_thermique,66.93,
2026-04-30,UCTT,63.2,60-70,semiconducteurs,78.15,
2026-04-30,GNRC,63.1,60-70,equipement_electrique,259.23,
2026-04-30,FN,62.9,60-70,laser_photonique,683.47,
2026-04-30,VRSN,61.9,60-70,ia,267.95,
2026-04-30,QRVO,61.0,60-70,semiconducteurs,94.22,
2026-04-30,POWW,60.8,60-70,defense,2.03,
2026-04-30,MU,60.5,60-70,semiconducteurs,517.16,
2026-04-30,KLAC,60.4,60-70,semiconducteurs,174.81,
2026-04-30,DNN,60.3,60-70,production_energie,3.83,
2026-04-30,IPGP,60.2,60-70,laser_photonique,118.92,
2026-04-30,TLN,60.2,60-70,production_energie,372.42,
2026-04-30,NVDA,59.8,50-60,ia|robotique|semiconducteurs,199.34,
2026-04-30,HIMX,59.5,50-60,semiconducteurs,11.55,
2026-04-30,TSEM,59.1,50-60,semiconducteurs,221.05,
2026-04-30,ATRO,58.8,50-60,defense,56.98,
2026-04-30,OMCL,58.8,50-60,robotique,41.42,
2026-04-30,ECHO,58.6,50-60,espace,123.14,
2026-04-30,EMR,58.4,50-60,equipement_electrique,139.87,
2026-04-30,CRNC,58.3,50-60,ia,9.1,
2026-04-30,COHR,58.2,50-60,laser_photonique,319.71,
2026-04-30,UUUU,58.2,50-60,production_energie,21.64,
2026-04-30,ONDS,57.9,50-60,defense|equipement_electrique|espace|laser_photonique|robotique,10.04,
2026-04-30,MCHP,56.9,50-60,semiconducteurs,92.45,
2026-04-30,MASS,56.6,50-60,robotique,6.83,
2026-04-30,SYM,56.6,50-60,robotique,59.1,
2026-04-30,AEVA,56.5,50-60,ia|laser_photonique,15.99,
2026-04-30,BOTT,56.4,50-60,robotique,52.27,
2026-04-30,MPWR,56.4,50-60,semiconducteurs,1611.95,
2026-04-30,CEG,56.1,50-60,production_energie,312.51,
2026-04-30,OSIS,55.3,50-60,defense,286.92,
2026-04-30,ASML,55.2,50-60,semiconducteurs,1438.99,
2026-04-30,LII,55.2,50-60,gestion_thermique,533.61,
2026-04-30,SMTC,54.9,50-60,semiconducteurs,105.05,
2026-04-30,UEC,54.4,50-60,production_energie,14.89,
2026-04-30,ONTO,53.8,50-60,semiconducteurs,295.06,
2026-04-30,GFS,53.6,50-60,semiconducteurs,64.51,
2026-04-30,PWR,53.5,50-60,equipement_electrique,727.66,
2026-04-30,ICHR,53.4,50-60,semiconducteurs,65.97,
2026-04-30,AMPX,52.8,50-60,new_tech,21.06,
2026-04-30,GEV,52.7,50-60,equipement_electrique|production_energie,1082.91,
2026-04-30,GOOGL,52.7,50-60,ia,384.57,
2026-04-30,SWKS,51.9,50-60,semiconducteurs,69.57,
2026-04-30,BWXT,51.6,50-60,defense|gestion_thermique|production_energie,216.1,
2026-04-30,SPXC,51.0,50-60,equipement_electrique|gestion_thermique,218.91,
2026-04-30,PL,50.9,50-60,espace,36.97,
2026-04-30,TER,50.9,50-60,robotique,343.34,
2026-04-30,POWL,50.6,50-60,equipement_electrique,277.17,
2026-04-30,HUBB,50.4,50-60,equipement_electrique,506.65,
2026-04-30,PLPC,50.4,50-60,equipement_electrique,332.08,
2026-05-07,GSAT,80.5,70+,espace,81.48,
2026-05-07,NVEC,78.8,70+,semiconducteurs,87.6,
2026-05-07,VRSN,77.4,70+,ia,277.73,
2026-05-07,CW,76.8,70+,defense,724.18,
2026-05-07,TSM,76.8,70+,semiconducteurs,413.18,
2026-05-07,ENS,76.4,70+,equipement_electrique,222.69,
2026-05-07,NVDA,76.0,70+,ia|robotique|semiconducteurs,211.25,
2026-05-07,CTS,75.9,70+,gestion_thermique,59.81,
2026-05-07,ISOU,75.5,70+,production_energie,12.28,
2026-05-07,VRT,74.4,70+,equipement_electrique|gestion_thermique|ia,339.94,
2026-05-07,AMAT,74.3,70+,semiconducteurs,410.13,
2026-05-07,CRUS,74.2,70+,semiconducteurs,171.68,
2026-05-07,LRCX,73.7,70+,semiconducteurs,286.32,
2026-05-07,ESE,73.6,70+,equipement_electrique,332.69,
2026-05-07,PLAB,73.3,70+,semiconducteurs,50.36,
2026-05-07,GHM,73.1,70+,gestion_thermique,97.08,
2026-05-07,SKYT,73.0,70+,semiconducteurs,33.06,
2026-05-07,VSAT,72.9,70+,espace,66.33,
2026-05-07,QTUM,72.4,70+,quantique,140.9,
2026-05-07,ADI,71.9,70+,semiconducteurs,407.4,
2026-05-07,CAMT,71.9,70+,semiconducteurs,193.08,
2026-05-07,URG,71.5,70+,production_energie,1.82,
2026-05-07,ASML,71.4,70+,semiconducteurs,1516.6,
2026-05-07,AZZ,70.2,70+,equipement_electrique,144.09,
2026-05-07,NVMI,69.9,60-70,semiconducteurs,504.54,
2026-05-07,SIF,69.9,60-70,defense,15.55,
2026-05-07,MOD,69.8,60-70,gestion_thermique,269.65,
2026-05-07,ROK,69.8,60-70,robotique,447.17,
2026-05-07,UEC,69.8,60-70,production_energie,15.59,
2026-05-07,VVX,68.9,60-70,defense|laser_photonique,75.4,
2026-05-07,ATRO,68.8,60-70,defense,62.21,
2026-05-07,CARR,68.8,60-70,gestion_thermique,67.22,
2026-05-07,GNRC,68.1,60-70,equipement_electrique,266.75,
2026-05-07,AVGO,67.5,60-70,ia|semiconducteurs,411.91,
2026-05-07,SLAB,67.0,60-70,semiconducteurs,217.64,
