ticker_tv,ticker_yf,exchange,market_cap,price,sector,industry,technical_local,tech_score,local_label,finnhub_label,tv_reco,tv_symbol_used,tv_exchange_used,final_signal,analyst_bucket,analyst_mean,analyst_votes,avg_vol,out_of_scope
NOVT,NOVT,,,115.3499984741211,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,388390.0,False
WDFC,WDFC,,,216.66000366210938,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,92550.0,False
SGRY,SGRY,,,22.360000610351562,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,1190404.9,False
MYRG,MYRG,,,184.49000549316406,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,167850.0,False
PAYO,PAYO,,,6.699999809265137,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,2930161.7,False
DNLI,DNLI,,,14.789999961853027,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,2207965.2,False
ADUS,ADUS,,,111.8499984741211,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,124700.0,False
ROCK,ROCK,,,62.06999969482422,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,206760.0,False
ATRC,ATRC,,,35.65999984741211,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,355060.0,False
ICFI,ICFI,,,94.31999969482422,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,128450.0,False
DSGR,DSGR,,,31.899999618530273,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,46760.0,False
IAS,IAS,,,8.739999771118164,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,823543.9,False
VECO,VECO,,,23.8799991607666,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,1053950.0,False
STGW,STGW,,,5.519999980926514,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,982270.0,False
LOT,LOT,,,2.069999933242798,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,76684.9,False
AFYA,AFYA,,,14.880000114440918,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,64855.1,False
AHCO,AHCO,,,9.210000038146973,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,896038.0,False
CRTO,CRTO,,,23.399999618530273,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,269612.0,False
EVGO,EVGO,,,3.7799999713897705,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,3126762.4,False
ESTA,ESTA,,,38.66999816894531,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,274936.3,False
MDXG,MDXG,,,7.090000152587891,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,432500.0,False
PLSE,PLSE,,,15.170000076293945,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,132754.3,False
YB,YB,,,22.610000610351562,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,88128.5,False
INMD,INMD,,,14.40999984741211,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,1037422.7,False
XPEL,XPEL,,,35.880001068115234,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,136326.9,False
PRAX,PRAX,,,46.09000015258789,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,303669.3,False
GERN,GERN,,,1.3799999952316284,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,5663170.0,False
ESQ,ESQ,,,96.86000061035156,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,60527.2,False
GSM,GSM,,,4.179999828338623,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,862720.0,False
ERII,ERII,,,14.3100004196167,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,350580.0,False
OCS,OCS,,,17.15999984741211,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,14072.0,False
GYRE,GYRE,,,7.579999923706055,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,105480.0,False
UXIN,UXIN,,,3.5399999618530273,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,318330.5,False
BITF,BITF,,,1.25,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,22040756.0,False
PROK,PROK,,,2.299999952316284,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,1245539.9,False
SGML,SGML,,,6.039999961853027,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,2169981.0,False
PRTH,PRTH,,,7.869999885559082,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,428897.7,False
MGPI,MGPI,,,28.690000534057617,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,187480.0,False
SERV,SERV,,,9.9399995803833,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,7544182.7,False
DOMO,DOMO,,,14.65999984741211,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,1132224.7,False
BVS,BVS,,,7.099999904632568,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,459764.5,False
DNUT,DNUT,,,3.4000000953674316,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,3714521.1,False
ADV,ADV,,,1.7400000095367432,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,587856.6,False
ARKO,ARKO,,,4.880000114440918,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,483993.5,False
CEVA,CEVA,,,22.3700008392334,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,252520.0,False
CTKB,CTKB,,,3.9800000190734863,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,1020075.9,False
KELYB,KELYB,,,13.710000038146973,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,120.0,False
ALMS,ALMS,,,4.599999904632568,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,607952.3,False
ERAS,ERAS,,,1.4800000190734863,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,923250.6,False
AURA,AURA,,,6.420000076293945,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,140840.1,False
LSAK,LSAK,,,4.670000076293945,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,17510.0,False
CGC,CGC,,,1.3799999952316284,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,28727906.7,False
RCKT,RCKT,,,3.2300000190734863,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,3916975.2,False
TBCH,TBCH,,,15.359999656677246,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,197540.0,False
OMER,OMER,,,4.179999828338623,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,765600.0,False
AIRJ,AIRJ,,,4.599999904632568,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,81234.0,False
DMAC,DMAC,,,5.369999885559082,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,317097.2,False
VMD,VMD,,,6.820000171661377,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,253985.8,False
ONEW,ONEW,,,16.309999465942383,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,132842.2,False
GWRS,GWRS,,,9.710000038146973,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,43583.6,False
NMRA,NMRA,,,1.6299999952316284,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,369596.5,False
PNRG,PNRG,,,153.85000610351562,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,55810.0,False
EDIT,EDIT,,,2.5199999809265137,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,1071285.3,False
SNBR,SNBR,,,9.729999542236328,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,467880.0,False
PAL,PAL,,,7.5,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,146695.5,False
ATLN,ATLN,,,3.5399999618530273,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,55633.3,False
SAMG,SAMG,,,16.09000015258789,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,19786.6,False
SANG,SANG,,,5.690000057220459,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,2850.0,False
AARD,AARD,,,8.489999771118164,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,109095.9,False
NVX,NVX,,,1.2799999713897705,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,150097.7,False
IRWD,IRWD,,,1.100000023841858,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,1480190.0,False
MAPS,MAPS,,,1.1200000047683716,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,1194020.2,False
HFFG,HFFG,,,3.180000066757202,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,72473.2,False
SGMO,SGMO,,,0.5299999713897705,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,4367740.0,False
NKTX,NKTX,,,2.130000114440918,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,416019.2,False
DCGO,DCGO,,,1.5099999904632568,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,324455.2,False
MOLN,MOLN,,,3.565000057220459,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,8565.3,False
RELL,RELL,,,9.8100004196167,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,48740.0,False
DOGZ,DOGZ,,,11.0,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,363302.6,False
ARAI,ARAI,,,4.130000114440918,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,171506.3,False
FBRX,FBRX,,,10.960000038146973,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,80773.0,False
MMLP,MMLP,,,3.3399999141693115,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,8620.0,False
SKYX,SKYX,,,1.149999976158142,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,272193.4,False
IKT,IKT,,,1.7100000381469727,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,91510.1,False
ASPS,ASPS,,,11.029999732971191,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,14350.0,False
CSPI,CSPI,,,11.5600004196167,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,22150.0,False
BAER,BAER,,,1.9500000476837158,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,141730.4,False
RVSB,RVSB,,,5.0,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,41010.0,False
SAVA,SAVA,,,2.1500000953674316,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,514700.0,False
GGR,GGR,,,0.35010001063346863,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,168143.7,False
ATLX,ATLX,,,5.099999904632568,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,409261.5,False
BHAT,BHAT,,,1.6649999618530273,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,181682.3,False
ELUT,ELUT,,,2.009999990463257,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,59338.1,False
ABOS,ABOS,,,1.3799999952316284,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,240255.4,False
HMR,HMR,,,1.2400000095367432,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,87385.1,False
DTI,DTI,,,1.9500000476837158,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,50391.4,False
UPLD,UPLD,,,2.3949999809265137,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,400177.4,False
GNTA,GNTA,,,3.5,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,10302.6,False
APLT,APLT,,,0.4652000069618225,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,844872.9,False
SUUN,SUUN,,,1.809999942779541,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,578460.7,False
INKT,INKT,,,13.75,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,41846.9,False
CUE,CUE,,,0.7850000262260437,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,133576.3,False
OPTX,OPTX,,,1.5399999618530273,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,32136.4,False
BTAI,BTAI,,,3.569999933242798,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,7577657.8,False
NVNI,NVNI,,,0.5382000207901001,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,2311836.7,False
RYET,RYET,,,1.3799999952316284,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,98405.3,False
BEEM,BEEM,,,2.440000057220459,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,187670.0,False
HTCO,HTCO,,,7.659999847412109,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,91185.9,False
PXLW,PXLW,,,8.140000343322754,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,142680.0,False
TOP,TOP,,,1.159500002861023,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,22254.8,False
MODD,MODD,,,0.7084000110626221,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,68642.6,False
GBIO,GBIO,,,5.78000020980835,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,75916.6,False
PLUR,PLUR,,,4.849999904632568,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,17060.0,False
ISPO,ISPO,,,2.930000066757202,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,24957.5,False
MRSN,MRSN,,,7.119999885559082,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,79518.4,False
PYPD,PYPD,,,3.4000000953674316,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,70945.9,False
NIXX,NIXX,,,1.6399999856948853,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,202326.0,False
SCOR,SCOR,,,6.550000190734863,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,7980.0,False
NCT,NCT,,,1.149999976158142,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,141949.5,False
VRAR,VRAR,,,1.3700000047683716,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,91469.6,False
KIDZ,KIDZ,,,1.0299999713897705,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,289166.2,False
RMSG,RMSG,,,2.5850000381469727,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,178320.6,False
MTC,MTC,,,0.949999988079071,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,26101.0,False
BLBX,BLBX,,,6.275000095367432,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,49482.7,False
JVA,JVA,,,4.110000133514404,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,29160.0,False
HBIO,HBIO,,,0.4699999988079071,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,504370.0,False
HCAI,HCAI,,,0.5939000248908997,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,148154.7,False
WIMI,WIMI,,,3.690000057220459,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,161461.1,False
OFAL,OFAL,,,1.2200000286102295,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,186079.7,False
BLIN,BLIN,,,1.3700000047683716,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,27490.0,False
CETY,CETY,,,0.23899999260902405,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,364798.3,False
EDTK,EDTK,,,1.0,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,9371.5,False
NXL,NXL,,,0.8500000238418579,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,5619603.5,False
MNTS,MNTS,,,1.2200000286102295,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,742037.6,False
INLF,INLF,,,0.8999000191688538,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,182001.8,False
SNGX,SNGX,,,3.0399999618530273,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,848440.0,False
PHH,PHH,,,0.44600000977516174,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,942316.3,False
WOK,WOK,,,0.7799999713897705,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,54461.2,False
GXAI,GXAI,,,1.559999942779541,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,4544490.1,False
PCLA,PCLA,,,0.4496000111103058,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,188656.3,False
CYCCP,CYCCP,,,4.840000152587891,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,3810.0,False
VRME,VRME,,,0.8762999773025513,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,142422.2,False
ILAG,ILAG,,,0.5091999769210815,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,522623.5,False
EDHL,EDHL,,,0.37209999561309814,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,785101.1,False
STAK,STAK,,,0.8191999793052673,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,594059.0,False
BSLK,BSLK,,,4.25,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,5063550.5,False
NWTG,NWTG,,,1.7599999904632568,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,154283.1,False
SBFM,SBFM,,,1.4299999475479126,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,52719.7,False
CDIO,CDIO,,,3.687999963760376,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,17151.8,False
BIYA,BIYA,,,0.5099999904632568,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,512811.6,False
APLM,APLM,,,5.480000019073486,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,52341.1,False
XAGE,XAGE,,,2.549999952316284,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,17287.1,False
RBNE,RBNE,,,1.899999976158142,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,77405.2,False
OCTO,OCTO,,,1.4500000476837158,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,27439.1,False
SGD,SGD,,,1.059999942779541,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,158302.1,False
UOKA,UOKA,,,2.630000114440918,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,10467.4,False
WORX,WORX,,,0.3109999895095825,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,15845526.1,False
FAMI,FAMI,,,1.659999966621399,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,7600.5,False
BAYA,BAYA,,,11.119999885559082,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,320.4,False
CEPO,CEPO,,,10.329999923706055,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,199977.8,False
CEPT,CEPT,,,10.470000267028809,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,114538.8,False
GPATU,GPATU,,,10.65999984741211,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,10.0,False
IROH,IROH,,,9.5,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,22375.3,False
KCHVU,KCHVU,,,10.15999984741211,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,463.0,False
LPAAU,LPAAU,,,10.550000190734863,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,80.0,False
NHIC,NHIC,,,10.15999984741211,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,32992.5,False
OYSEU,OYSEU,,,10.119999885559082,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,1110.0,False
RAAQU,RAAQU,,,10.3100004196167,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,10.0,False
RTACW,RTACW,,,1.0499999523162842,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,171574.2,False
SDHI,SDHI,,,10.100000381469727,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,632.0,False
SDHIU,SDHIU,,,10.289999961853027,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,21.6,False
ACI,ACI,,,19.100000381469727,Consumer Staples,Food Retail,Strong Sell,-4,SELL,,,,,SELL,,,,5250653.7,False
ALGN,ALGN,,,134.6999969482422,Health Care,Health Care Supplies,Strong Sell,-4,SELL,,,,,SELL,,,,1241810.0,False
ALGM,ALGM,,,30.100000381469727,Information Technology,Unknown,Strong Sell,-4,SELL,,,,,SELL,,,,1418590.0,False
AMT,AMT,,,195.08999633789062,Real Estate,Telecom Tower REITs,Strong Sell,-4,SELL,,,,,SELL,,,,2703910.0,False
AMGN,AMGN,,,280.1000061035156,Health Care,Biotechnology,Strong Sell,-4,SELL,,,,,SELL,,,,1873690.0,False
APO,APO,,,134.75999450683594,Financials,Asset Management & Custody Banks,Strong Sell,-4,SELL,,,,,SELL,,,,3382290.0,False
ATR,ATR,,,138.4600067138672,Materials,"Metal, Glass & Plastic Containers",Strong Sell,-4,SELL,,,,,SELL,,,,383090.0,False
ASTS,ASTS,,,41.86000061035156,Communication Services,Wireless Telecommunication Services,Strong Sell,-4,SELL,,,,,SELL,,,,7238088.6,False
BALL,BALL,,,50.41999816894531,Materials,"Metal, Glass & Plastic Containers",Strong Sell,-4,SELL,,,,,SELL,,,,2320760.0,False
BAX,BAX,,,23.579999923706055,Health Care,Health Care Equipment,Strong Sell,-4,SELL,,,,,SELL,,,,6894170.0,False
BMRN,BMRN,,,56.75,Health Care,Unknown,Strong Sell,-4,SELL,,,,,SELL,,,,1675200.0,False
OWL,OWL,,,18.049999237060547,Financials,Unknown,Strong Sell,-4,SELL,,,,,SELL,,,,6519660.4,False
BAH,BAH,,,103.19999694824219,Industrials,Unknown,Strong Sell,-4,SELL,,,,,SELL,,,,1296730.0,False
BFAM,BFAM,,,116.33000183105469,Consumer Discretionary,Unknown,Strong Sell,-4,SELL,,,,,SELL,,,,474775.0,False
BHF,BHF,,,44.22999954223633,Financials,Life & Health Insurance,Strong Sell,-4,SELL,,,,,SELL,,,,632360.2,False
BRO,BRO,,,95.48999786376953,Financials,Insurance Brokers,Strong Sell,-4,SELL,,,,,SELL,,,,2223570.0,False
BF.A,BF-A,,,28.489999771118164,Consumer Staples,Distillers & Vintners,Strong Sell,-4,SELL,,,,,SELL,,,,182320.0,False
BF.B,BF-B,,,28.200000762939453,Consumer Staples,Distillers & Vintners,Strong Sell,-4,SELL,,,,,SELL,,,,4099110.0,False
CAVA,CAVA,,,65.95999908447266,Consumer Discretionary,Restaurants,Strong Sell,-4,SELL,,,,,SELL,,,,3394763.1,False
CHTR,CHTR,,,259.510009765625,Communication Services,Cable & Satellite,Strong Sell,-4,SELL,,,,,SELL,,,,1812150.0,False
CMG,CMG,,,41.40999984741211,Consumer Discretionary,Restaurants,Strong Sell,-4,SELL,,,,,SELL,,,,14598450.0,False
CWEN,CWEN,,,28.690000534057617,Utilities,Unknown,Strong Sell,-4,SELL,,,,,SELL,,,,881783.4,False
CL,CL,,,83.66999816894531,Consumer Staples,Household Products,Strong Sell,-4,SELL,,,,,SELL,,,,4964930.0,False
COO,COO,,,68.0,Health Care,Health Care Supplies,Strong Sell,-4,SELL,,,,,SELL,,,,4373080.0,False
CCI,CCI,,,95.45999908447266,Real Estate,Telecom Tower REITs,Strong Sell,-4,SELL,,,,,SELL,,,,3277840.0,False
CCK,CCK,,,92.2699966430664,Materials,Unknown,Strong Sell,-4,SELL,,,,,SELL,,,,1319210.0,False
DHR,DHR,,,199.02999877929688,Health Care,Life Sciences Tools & Services,Strong Sell,-4,SELL,,,,,SELL,,,,2872770.0,False
DAR,DAR,,,31.56999969482422,Consumer Staples,Unknown,Strong Sell,-4,SELL,,,,,SELL,,,,2635810.0,False
DE,DE,,,474.8999938964844,Industrials,Agricultural & Farm Machinery,Strong Sell,-4,SELL,,,,,SELL,,,,1238140.0,False
DLR,DLR,,,162.83999633789062,Real Estate,Data Center REITs,Strong Sell,-4,SELL,,,,,SELL,,,,1537660.0,False
DV,DV,,,15.25,Information Technology,Unknown,Strong Sell,-4,SELL,,,,,SELL,,,,1695566.4,False
ETN,ETN,,,348.2200012207031,Industrials,Electrical Components & Equipment,Strong Sell,-4,SELL,,,,,SELL,,,,1810490.0,False
ES,ES,,,63.41999816894531,Utilities,Multi-Utilities,Strong Sell,-4,SELL,,,,,SELL,,,,2653550.0,False
FDS,FDS,,,369.4800109863281,Financials,Financial Exchanges & Data,Strong Sell,-4,SELL,,,,,SELL,,,,396440.0,False
FIS,FIS,,,68.70999908447266,Financials,Transaction & Payment Processing Services,Strong Sell,-4,SELL,,,,,SELL,,,,3394680.0,False
FI,FI,,,136.17999267578125,Financials,Transaction & Payment Processing Services,Strong Sell,-4,SELL,,,,,SELL,,,,3946860.0,False
FTNT,FTNT,,,76.44000244140625,Information Technology,Systems Software,Strong Sell,-4,SELL,,,,,SELL,,,,6296100.0,False
FTV,FTV,,,47.58000183105469,Industrials,Industrial Machinery & Supplies & Components,Strong Sell,-4,SELL,,,,,SELL,,,,3483499.3,False
FRPT,FRPT,,,53.2400016784668,Consumer Staples,Unknown,Strong Sell,-4,SELL,,,,,SELL,,,,1634038.0,False
GME,GME,,,22.3700008392334,Consumer Discretionary,Computer & Electronics Retail,Strong Sell,-4,SELL,,,,,SELL,,,,6491210.0,False
IT,IT,,,236.72999572753906,Information Technology,IT Consulting & Other Services,Strong Sell,-4,SELL,,,,,SELL,,,,1287280.0,False
GPK,GPK,,,20.899999618530273,Materials,Unknown,Strong Sell,-4,SELL,,,,,SELL,,,,3861970.0,False
HLNE,HLNE,,,147.0399932861328,Financials,Unknown,Strong Sell,-4,SELL,,,,,SELL,,,,356144.1,False
JKHY,JKHY,,,161.8699951171875,Financials,Transaction & Payment Processing Services,Strong Sell,-4,SELL,,,,,SELL,,,,733180.0,False
HON,HON,,,215.16000366210938,Industrials,Industrial Conglomerates,Strong Sell,-4,SELL,,,,,SELL,,,,3041310.0,False
INSP,INSP,,,86.31999969482422,Health Care,Unknown,Strong Sell,-4,SELL,,,,,SELL,,,,924797.4,False
IFF,IFF,,,65.52999877929688,Materials,Specialty Chemicals,Strong Sell,-4,SELL,,,,,SELL,,,,1843350.0,False
INVH,INVH,,,30.350000381469727,Real Estate,Single-Family Residential REITs,Strong Sell,-4,SELL,,,,,SELL,,,,3254168.6,False
IRM,IRM,,,91.08000183105469,Real Estate,Other Specialized REITs,Strong Sell,-4,SELL,,,,,SELL,,,,1203590.0,False
KBR,KBR,,,48.939998626708984,Industrials,Diversified Support Services,Strong Sell,-4,SELL,,,,,SELL,,,,1126960.0,False
KKR,KKR,,,137.35000610351562,Financials,Asset Management & Custody Banks,Strong Sell,-4,SELL,,,,,SELL,,,,2916390.0,False
LBRDA,LBRDA,,,59.2599983215332,Communication Services,Unknown,Strong Sell,-4,SELL,,,,,SELL,,,,82883.4,False
LBRDK,LBRDK,,,59.47999954223633,Communication Services,Unknown,Strong Sell,-4,SELL,,,,,SELL,,,,888754.7,False
LNW,LNW,,,87.79000091552734,Consumer Discretionary,Casinos & Gaming,Strong Sell,-4,SELL,,,,,SELL,,,,1032620.0,False
MSGS,MSGS,,,196.08999633789062,Communication Services,Unknown,Strong Sell,-4,SELL,,,,,SELL,,,,161768.0,False
MASI,MASI,,,143.00999450683594,Health Care,Health Care Equipment,Strong Sell,-4,SELL,,,,,SELL,,,,602850.0,False
MDU,MDU,,,16.239999771118164,Utilities,Multi-Utilities,Strong Sell,-4,SELL,,,,,SELL,,,,1473330.0,False
MCHP,MCHP,,,64.43000030517578,Information Technology,Semiconductors,Strong Sell,-4,SELL,,,,,SELL,,,,8854080.0,False
